File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF710ZWF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	2	2_1							/files/ENCFF474LAV/, /files/ENCFF391BOB/, /files/ENCFF433BQD/, /files/ENCFF356LFX/	1076956	ENCODE Processing Pipeline	466403b71976787e53552cc13985d1f9		https://www.encodeproject.org/files/ENCFF710ZWF/@@download/ENCFF710ZWF.bed.gz				released	s3://encode-public/2020/10/20/059d4779-77f6-4a93-a08e-d0ab7667463d/ENCFF710ZWF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/059d4779-77f6-4a93-a08e-d0ab7667463d/ENCFF710ZWF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF491LQY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1, 2	1_1, 1_2, 2_1							/files/ENCFF785NUK/, /files/ENCFF356LFX/, /files/ENCFF391BOB/, /files/ENCFF433BQD/, /files/ENCFF474LAV/	1844872	ENCODE Processing Pipeline	ea939cfa6c422f08bd4661873f5e4948		https://www.encodeproject.org/files/ENCFF491LQY/@@download/ENCFF491LQY.bed.gz				released	s3://encode-public/2020/10/20/f88fc1b3-ad09-4b30-8655-0116b533ea1c/ENCFF491LQY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/f88fc1b3-ad09-4b30-8655-0116b533ea1c/ENCFF491LQY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF975BFU	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR752UOD	Histone ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE		sonication (generic), shearing (Covaris generic)	200-600	1, 2	1_1, 1_2, 2_1							/files/ENCFF785NUK/, /files/ENCFF356LFX/, /files/ENCFF391BOB/, /files/ENCFF433BQD/, /files/ENCFF474LAV/	1328778	ENCODE Processing Pipeline	e62374323bc2e76c2e08576fc258e5e7		https://www.encodeproject.org/files/ENCFF975BFU/@@download/ENCFF975BFU.bed.gz				released	s3://encode-public/2020/10/20/e0dbfa1b-a3ae-4c84-82b4-6ccde3cb90d4/ENCFF975BFU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/20/e0dbfa1b-a3ae-4c84-82b4-6ccde3cb90d4/ENCFF975BFU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, mixed run types, moderate library complexity, low read length, mixed read lengths	severe bottlenecking, poor library complexity	
ENCFF001SWK	bed broadPeak	bed	broadPeak	peaks	hg19	ENCSR000AMO	Histone ChIP-seq		EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600										746541	Bradley Bernstein, Broad	984acde06b609abb6475d4bf6e763e85		https://www.encodeproject.org/files/ENCFF001SWK/@@download/ENCFF001SWK.bed.gz				archived	s3://encode-public/2010/11/16/c60418ae-d79a-4009-88d7-c5e2ce8bd87d/ENCFF001SWK.broadPeak.gz	https://datasetencode.blob.core.windows.net/dataset/2010/11/16/c60418ae-d79a-4009-88d7-c5e2ce8bd87d/ENCFF001SWK.broadPeak.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF012ADZ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2	1_1, 2_1							/files/ENCFF245IFK/, /files/ENCFF539MTH/, /files/ENCFF157AQL/, /files/ENCFF278LPJ/, /files/ENCFF856IEI/, /files/ENCFF356LFX/	1287598	ENCODE Processing Pipeline	3df70f9df823f722b55c45367f60227a		https://www.encodeproject.org/files/ENCFF012ADZ/@@download/ENCFF012ADZ.bed.gz				released	s3://encode-public/2020/09/30/95cc27b5-30d6-4382-8f84-af26677db362/ENCFF012ADZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/95cc27b5-30d6-4382-8f84-af26677db362/ENCFF012ADZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF749VEQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2	1_1, 2_1							/files/ENCFF245IFK/, /files/ENCFF539MTH/, /files/ENCFF157AQL/, /files/ENCFF278LPJ/, /files/ENCFF856IEI/, /files/ENCFF356LFX/	1334809	ENCODE Processing Pipeline	f0c76366d3a50884012711c6289a99c3		https://www.encodeproject.org/files/ENCFF749VEQ/@@download/ENCFF749VEQ.bed.gz				released	s3://encode-public/2020/09/30/fef95915-5fd3-4328-ac92-f983138f168a/ENCFF749VEQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/fef95915-5fd3-4328-ac92-f983138f168a/ENCFF749VEQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF172TJI	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2	1_1, 2_1							/files/ENCFF000BFB/, /files/ENCFF000BEZ/, /files/ENCFF000BDQ/, /files/ENCFF000BDP/	936900	Anshul Kundaje, Stanford	0334e042adfdf1987949c107d86b5e4a		https://www.encodeproject.org/files/ENCFF172TJI/@@download/ENCFF172TJI.bed.gz				archived	s3://encode-public/2016/07/30/736cf429-bc83-4d99-8457-bd266a0c7893/ENCFF172TJI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/07/30/736cf429-bc83-4d99-8457-bd266a0c7893/ENCFF172TJI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF558QIW	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR000AMO	Histone ChIP-seq		EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600									/files/ENCFF542IPN/, /files/ENCFF948FFL/	1224119	Anshul Kundaje, Stanford	4543e2467e4c73ded03a9836b8b54a81		https://www.encodeproject.org/files/ENCFF558QIW/@@download/ENCFF558QIW.bed.gz				archived	s3://encode-public/2016/08/14/08108196-9b2c-42d0-a983-71d26bcf61c8/ENCFF558QIW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/08/14/08108196-9b2c-42d0-a983-71d26bcf61c8/ENCFF558QIW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF157TNQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2	1_1, 2_1							/files/ENCFF165PBN/, /files/ENCFF638JUP/, /files/ENCFF208LPX/, /files/ENCFF705NOL/	1613893	ENCODE Processing Pipeline	16cca601a7225aab34c98437579c654f		https://www.encodeproject.org/files/ENCFF157TNQ/@@download/ENCFF157TNQ.bed.gz				released	s3://encode-public/2017/02/14/b5ef4b28-472d-4e1a-869b-44b4dc5f6212/ENCFF157TNQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/b5ef4b28-472d-4e1a-869b-44b4dc5f6212/ENCFF157TNQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF631BJM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF165PBN/, /files/ENCFF208LPX/, /files/ENCFF705NOL/	1468756	ENCODE Processing Pipeline	0e3f6cab1fe1cb68cc80838001963bb9		https://www.encodeproject.org/files/ENCFF631BJM/@@download/ENCFF631BJM.bed.gz				released	s3://encode-public/2017/02/14/e6603b25-f743-4b0c-be8b-db157c92ec0d/ENCFF631BJM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/e6603b25-f743-4b0c-be8b-db157c92ec0d/ENCFF631BJM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF825NBZ	bed narrowPeak	bed	narrowPeak	replicated peaks	hg19	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2	1_1, 2_1							/files/ENCFF631BJM/, /files/ENCFF157TNQ/, /files/ENCFF551PHF/	1443610	ENCODE Processing Pipeline	620c59288a8ab8f784d50eac7e6894af		https://www.encodeproject.org/files/ENCFF825NBZ/@@download/ENCFF825NBZ.bed.gz				released	s3://encode-public/2017/02/14/50bb7f83-8607-4089-8ff7-d4d6b3d1d8f4/ENCFF825NBZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/50bb7f83-8607-4089-8ff7-d4d6b3d1d8f4/ENCFF825NBZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF551PHF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1							/files/ENCFF165PBN/, /files/ENCFF638JUP/, /files/ENCFF705NOL/	1772982	ENCODE Processing Pipeline	aaeb6414520c40011bcdb42d5917f9d8		https://www.encodeproject.org/files/ENCFF551PHF/@@download/ENCFF551PHF.bed.gz				released	s3://encode-public/2017/02/14/9cceb1be-4e56-4b27-8b07-1fb6f931d558/ENCFF551PHF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/9cceb1be-4e56-4b27-8b07-1fb6f931d558/ENCFF551PHF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF269PCI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF943MYJ/, /files/ENCFF686HFQ/, /files/ENCFF645CCA/	1468005	ENCODE Processing Pipeline	b540ce16ee05933eb7f53245632cf77b		https://www.encodeproject.org/files/ENCFF269PCI/@@download/ENCFF269PCI.bed.gz				released	s3://encode-public/2017/02/14/103fdfa6-f376-4069-9c7a-119e6107782a/ENCFF269PCI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/103fdfa6-f376-4069-9c7a-119e6107782a/ENCFF269PCI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF221KNM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2	1_1, 2_1							/files/ENCFF805KGN/, /files/ENCFF943MYJ/, /files/ENCFF686HFQ/, /files/ENCFF645CCA/	1618819	ENCODE Processing Pipeline	995c17177dfdc675c21ba893073cccf7		https://www.encodeproject.org/files/ENCFF221KNM/@@download/ENCFF221KNM.bed.gz				released	s3://encode-public/2017/02/14/2d2e77ad-1dbe-419d-b3dd-f111e6dbb8a6/ENCFF221KNM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/2d2e77ad-1dbe-419d-b3dd-f111e6dbb8a6/ENCFF221KNM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF249EAD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1							/files/ENCFF805KGN/, /files/ENCFF943MYJ/, /files/ENCFF645CCA/	1667337	ENCODE Processing Pipeline	63293cfd076b0cdd6d4dfd4c1367efa9		https://www.encodeproject.org/files/ENCFF249EAD/@@download/ENCFF249EAD.bed.gz				released	s3://encode-public/2017/02/14/48edd026-b878-4846-9944-4f7f1e945c0d/ENCFF249EAD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/48edd026-b878-4846-9944-4f7f1e945c0d/ENCFF249EAD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF886SZT	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2	1_1, 2_1							/files/ENCFF249EAD/, /files/ENCFF269PCI/, /files/ENCFF221KNM/	1436955	ENCODE Processing Pipeline	65ec9390921220cb4bfdab5f546409de		https://www.encodeproject.org/files/ENCFF886SZT/@@download/ENCFF886SZT.bed.gz				released	s3://encode-public/2017/02/14/bbb44468-6e74-4ca2-b2bd-587d2418b443/ENCFF886SZT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/14/bbb44468-6e74-4ca2-b2bd-587d2418b443/ENCFF886SZT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF468XCA	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1							/files/ENCFF245IFK/, /files/ENCFF539MTH/, /files/ENCFF157AQL/, /files/ENCFF856IEI/, /files/ENCFF356LFX/	1177437	ENCODE Processing Pipeline	9c279cb92cb05c823bb302e1b7229436		https://www.encodeproject.org/files/ENCFF468XCA/@@download/ENCFF468XCA.bed.gz				released	s3://encode-public/2020/09/30/3760113f-a01f-4734-82da-34c19764ab17/ENCFF468XCA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/3760113f-a01f-4734-82da-34c19764ab17/ENCFF468XCA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, matching md5 sums, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF584TPM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF245IFK/, /files/ENCFF539MTH/, /files/ENCFF278LPJ/, /files/ENCFF856IEI/, /files/ENCFF356LFX/	1261600	ENCODE Processing Pipeline	e1c9733508592b79dd5fe5360a4cb460		https://www.encodeproject.org/files/ENCFF584TPM/@@download/ENCFF584TPM.bed.gz				released	s3://encode-public/2020/09/30/76755a04-5ec3-421a-b497-50748b5cbe61/ENCFF584TPM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/76755a04-5ec3-421a-b497-50748b5cbe61/ENCFF584TPM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	archived	inconsistent platforms, mild to moderate bottlenecking, mixed run types, matching md5 sums, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF319COI	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF539MTH/, /files/ENCFF356LFX/, /files/ENCFF245IFK/, /files/ENCFF926NHE/, /files/ENCFF856IEI/	1261600	ENCODE Processing Pipeline	e1c9733508592b79dd5fe5360a4cb460		https://www.encodeproject.org/files/ENCFF319COI/@@download/ENCFF319COI.bed.gz				released	s3://encode-public/2022/06/14/6b92e7bf-ab10-444c-bbdb-66e249f9fee4/ENCFF319COI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/6b92e7bf-ab10-444c-bbdb-66e249f9fee4/ENCFF319COI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	inconsistent platforms, mild to moderate bottlenecking, mixed run types, matching md5 sums, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF620EQD	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	3	3_1, 3_2							/files/ENCFF539MTH/, /files/ENCFF356LFX/, /files/ENCFF745JCH/, /files/ENCFF245IFK/, /files/ENCFF856IEI/	1214171	ENCODE Processing Pipeline	b6b7fa3e12261be37044733200c110b1		https://www.encodeproject.org/files/ENCFF620EQD/@@download/ENCFF620EQD.bed.gz				released	s3://encode-public/2022/06/14/9cb64e61-1bd4-45dc-bc6e-f48865024baf/ENCFF620EQD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/9cb64e61-1bd4-45dc-bc6e-f48865024baf/ENCFF620EQD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF331LJV	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2, 3	1_1, 2_1, 3_1, 3_2							/files/ENCFF539MTH/, /files/ENCFF356LFX/, /files/ENCFF745JCH/, /files/ENCFF926NHE/, /files/ENCFF245IFK/, /files/ENCFF862NDZ/, /files/ENCFF856IEI/	1157654	ENCODE Processing Pipeline	95a93ea601ed92f1cda8ee57291ab679		https://www.encodeproject.org/files/ENCFF331LJV/@@download/ENCFF331LJV.bed.gz				released	s3://encode-public/2022/06/14/c7a70434-914e-4edd-8158-c259800118eb/ENCFF331LJV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/c7a70434-914e-4edd-8158-c259800118eb/ENCFF331LJV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF208CMJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1							/files/ENCFF539MTH/, /files/ENCFF356LFX/, /files/ENCFF245IFK/, /files/ENCFF862NDZ/, /files/ENCFF856IEI/	1177437	ENCODE Processing Pipeline	9c279cb92cb05c823bb302e1b7229436		https://www.encodeproject.org/files/ENCFF208CMJ/@@download/ENCFF208CMJ.bed.gz				released	s3://encode-public/2022/06/14/1b2d7d52-5a23-45fe-a2df-86f9b70358b9/ENCFF208CMJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/1b2d7d52-5a23-45fe-a2df-86f9b70358b9/ENCFF208CMJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	inconsistent platforms, mild to moderate bottlenecking, mixed run types, matching md5 sums, low read length, mixed read lengths	insufficient read depth	extremely low read length
ENCFF392KDI	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AMO	Histone ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2, 3	1_1, 2_1, 3_1, 3_2							/files/ENCFF539MTH/, /files/ENCFF356LFX/, /files/ENCFF745JCH/, /files/ENCFF926NHE/, /files/ENCFF245IFK/, /files/ENCFF862NDZ/, /files/ENCFF856IEI/	1417702	ENCODE Processing Pipeline	9c7b2a939bc1ff0e3c2caac09d846130		https://www.encodeproject.org/files/ENCFF392KDI/@@download/ENCFF392KDI.bed.gz				released	s3://encode-public/2022/06/14/a590ec80-a07c-4c5b-a49d-f9f6ca49057f/ENCFF392KDI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/a590ec80-a07c-4c5b-a49d-f9f6ca49057f/ENCFF392KDI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	inconsistent platforms, mild to moderate bottlenecking, mixed run types, low read length, mixed read lengths	insufficient read depth	extremely low read length
