File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF206YEY	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR794QYB	BruUV-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF380VMG/, /files/ENCFF983QOM/, /files/ENCFF705XXX/	1315866	Mats Ljungman, UMichigan	0a1bca643c6aeef29711b27ea30cd4a9		https://www.encodeproject.org/files/ENCFF206YEY/@@download/ENCFF206YEY.bed.gz				released	s3://encode-public/2022/12/22/d84585b8-fd21-4d8a-8ddc-31a77d3387fc/ENCFF206YEY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/d84585b8-fd21-4d8a-8ddc-31a77d3387fc/ENCFF206YEY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF256YFJ	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF716PKS/	1003984	Mats Ljungman, UMichigan	7b4e3ac3beba6bd9a9bc904d88346cca		https://www.encodeproject.org/files/ENCFF256YFJ/@@download/ENCFF256YFJ.bed.gz				released	s3://encode-public/2022/12/21/d76ebb41-495c-43d3-ae78-e7c1fa20f9ae/ENCFF256YFJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/d76ebb41-495c-43d3-ae78-e7c1fa20f9ae/ENCFF256YFJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF785SRB	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF189XER/	1024445	Mats Ljungman, UMichigan	2d0a6d8259192577b4558ca02fe8af4b		https://www.encodeproject.org/files/ENCFF785SRB/@@download/ENCFF785SRB.bed.gz				released	s3://encode-public/2022/12/21/d1ba58cb-9398-4013-88cb-39aca4557859/ENCFF785SRB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/d1ba58cb-9398-4013-88cb-39aca4557859/ENCFF785SRB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF272VWV	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF911WGB/	381226	Mats Ljungman, UMichigan	12b7bdcad0b77a28af37cbda261ba30e		https://www.encodeproject.org/files/ENCFF272VWV/@@download/ENCFF272VWV.bed.gz				released	s3://encode-public/2022/12/21/b3c98217-fe76-4192-a14c-2033648e454a/ENCFF272VWV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/b3c98217-fe76-4192-a14c-2033648e454a/ENCFF272VWV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF494JPN	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF911OPK/	385768	Mats Ljungman, UMichigan	5901ac0f24e271df7ce8e6467cce82d4		https://www.encodeproject.org/files/ENCFF494JPN/@@download/ENCFF494JPN.bed.gz				released	s3://encode-public/2022/12/21/18eb2513-9609-4a3c-8cfd-769fecfef12f/ENCFF494JPN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/18eb2513-9609-4a3c-8cfd-769fecfef12f/ENCFF494JPN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF223IGC	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF550NYO/	95321	Mats Ljungman, UMichigan	f5eff33efed8b718036863a910525c40		https://www.encodeproject.org/files/ENCFF223IGC/@@download/ENCFF223IGC.bed.gz				released	s3://encode-public/2022/12/21/272df7c4-04e2-4ed3-9da4-00dea8fc3768/ENCFF223IGC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/272df7c4-04e2-4ed3-9da4-00dea8fc3768/ENCFF223IGC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF927UHI	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF664UVI/	107708	Mats Ljungman, UMichigan	633d914a9083c6a7ff8daa90da8339cd		https://www.encodeproject.org/files/ENCFF927UHI/@@download/ENCFF927UHI.bed.gz				released	s3://encode-public/2022/12/21/5227d314-53d4-463f-a2fc-7ab145fc80a9/ENCFF927UHI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/5227d314-53d4-463f-a2fc-7ab145fc80a9/ENCFF927UHI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF680ZLF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF397JEM/	2349439	Mats Ljungman, UMichigan	8c70c3991d1fede87304ee50857a03b3		https://www.encodeproject.org/files/ENCFF680ZLF/@@download/ENCFF680ZLF.bed.gz				released	s3://encode-public/2022/12/21/7f286807-6732-4604-991b-a960ae35d7f7/ENCFF680ZLF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/7f286807-6732-4604-991b-a960ae35d7f7/ENCFF680ZLF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF535CBE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF379OIL/	2378487	Mats Ljungman, UMichigan	683a5df2f29fe2c1a0123b32c79d9e05		https://www.encodeproject.org/files/ENCFF535CBE/@@download/ENCFF535CBE.bed.gz				released	s3://encode-public/2022/12/21/7ab3c29a-1606-4149-8d4d-f24b187d500a/ENCFF535CBE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/7ab3c29a-1606-4149-8d4d-f24b187d500a/ENCFF535CBE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF303MMR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF397JEM/, /files/ENCFF379OIL/	1995673	Mats Ljungman, UMichigan	2eb80c7a8aeece6e1013e9b8c4014914		https://www.encodeproject.org/files/ENCFF303MMR/@@download/ENCFF303MMR.bed.gz				released	s3://encode-public/2022/12/22/5199b34d-7d7d-4404-aa2f-fee9ba305e2c/ENCFF303MMR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/5199b34d-7d7d-4404-aa2f-fee9ba305e2c/ENCFF303MMR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF863JEV	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR936LBO	BruUV-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF303MMR/, /files/ENCFF680ZLF/, /files/ENCFF535CBE/	1439175	Mats Ljungman, UMichigan	0fe5a7c6faa062c312c36a6e57e65043		https://www.encodeproject.org/files/ENCFF863JEV/@@download/ENCFF863JEV.bed.gz				released	s3://encode-public/2022/12/22/4da524db-f95a-4c26-b8bb-3867abbc0ae8/ENCFF863JEV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/4da524db-f95a-4c26-b8bb-3867abbc0ae8/ENCFF863JEV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF900EAG	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF284DZN/	1101177	Mats Ljungman, UMichigan	43009f54dbc3267d099d178968dcc489		https://www.encodeproject.org/files/ENCFF900EAG/@@download/ENCFF900EAG.bed.gz				released	s3://encode-public/2022/12/21/ce0a4f61-d943-4d53-87cc-3b82d866e419/ENCFF900EAG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/ce0a4f61-d943-4d53-87cc-3b82d866e419/ENCFF900EAG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF767JMS	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF026WUB/	1072479	Mats Ljungman, UMichigan	bdda0a3ce258a1747d3126120b18a906		https://www.encodeproject.org/files/ENCFF767JMS/@@download/ENCFF767JMS.bed.gz				released	s3://encode-public/2022/12/21/c6a9c4d2-8afa-434f-947d-1f99b284b635/ENCFF767JMS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/c6a9c4d2-8afa-434f-947d-1f99b284b635/ENCFF767JMS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF862GIW	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF359DTN/	397032	Mats Ljungman, UMichigan	67238055af808ba2c655d2e08308c6ee		https://www.encodeproject.org/files/ENCFF862GIW/@@download/ENCFF862GIW.bed.gz				released	s3://encode-public/2022/12/21/639d1da9-50dd-4a85-be44-78432b8e81b9/ENCFF862GIW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/639d1da9-50dd-4a85-be44-78432b8e81b9/ENCFF862GIW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF873FYF	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF957NPI/	393803	Mats Ljungman, UMichigan	902d1ee7f135a4db2cb31b280ba0a05b		https://www.encodeproject.org/files/ENCFF873FYF/@@download/ENCFF873FYF.bed.gz				released	s3://encode-public/2022/12/21/6ac13068-9495-4ffc-915f-23ab9f47ee74/ENCFF873FYF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/6ac13068-9495-4ffc-915f-23ab9f47ee74/ENCFF873FYF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF154NIW	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF332HYP/	108347	Mats Ljungman, UMichigan	992af2ef908a69affa8c1d574100a7d2		https://www.encodeproject.org/files/ENCFF154NIW/@@download/ENCFF154NIW.bed.gz				released	s3://encode-public/2022/12/21/615a48be-5b2b-45aa-8065-3a7e68a3b089/ENCFF154NIW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/615a48be-5b2b-45aa-8065-3a7e68a3b089/ENCFF154NIW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF356SPU	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF609JQS/	113291	Mats Ljungman, UMichigan	8538ee30f46a1c9fe6ca22f0a1606e86		https://www.encodeproject.org/files/ENCFF356SPU/@@download/ENCFF356SPU.bed.gz				released	s3://encode-public/2022/12/21/26985aa5-5183-446a-b378-e788adf6afcf/ENCFF356SPU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/26985aa5-5183-446a-b378-e788adf6afcf/ENCFF356SPU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF115BQU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF594GIA/	2413058	Mats Ljungman, UMichigan	698858a18810d4e96bb9278b1a53ee36		https://www.encodeproject.org/files/ENCFF115BQU/@@download/ENCFF115BQU.bed.gz				released	s3://encode-public/2022/12/21/25c6db9f-13c8-474e-9584-64f758a8a689/ENCFF115BQU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/25c6db9f-13c8-474e-9584-64f758a8a689/ENCFF115BQU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF255APD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF435ALF/	2204021	Mats Ljungman, UMichigan	cbc9981e3f55b918e8d437d3a8e2a0c5		https://www.encodeproject.org/files/ENCFF255APD/@@download/ENCFF255APD.bed.gz				released	s3://encode-public/2022/12/21/94815c19-09d2-4462-bea0-6f17102ecb0f/ENCFF255APD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/94815c19-09d2-4462-bea0-6f17102ecb0f/ENCFF255APD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF822WHF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF594GIA/, /files/ENCFF435ALF/	1928666	Mats Ljungman, UMichigan	ee976e73dd5639e6a35d873ba574dba8		https://www.encodeproject.org/files/ENCFF822WHF/@@download/ENCFF822WHF.bed.gz				released	s3://encode-public/2022/12/22/df273473-5607-479b-9ffb-02955317aefa/ENCFF822WHF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/df273473-5607-479b-9ffb-02955317aefa/ENCFF822WHF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF747JZJ	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR870JRO	BruUV-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF822WHF/, /files/ENCFF115BQU/, /files/ENCFF255APD/	1298222	Mats Ljungman, UMichigan	9a9706889e2fe33865ada97f668d481a		https://www.encodeproject.org/files/ENCFF747JZJ/@@download/ENCFF747JZJ.bed.gz				released	s3://encode-public/2022/12/22/646da81a-4eb7-4fe0-9c6e-88bbe6aff9d4/ENCFF747JZJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/646da81a-4eb7-4fe0-9c6e-88bbe6aff9d4/ENCFF747JZJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF827NFO	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF307LAU/	1107881	Mats Ljungman, UMichigan	5c5ad453476fd0a9f118b4711d1db23a		https://www.encodeproject.org/files/ENCFF827NFO/@@download/ENCFF827NFO.bed.gz				released	s3://encode-public/2022/12/21/b2de0171-5ddd-4611-ab9d-b3c8ab376a39/ENCFF827NFO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/b2de0171-5ddd-4611-ab9d-b3c8ab376a39/ENCFF827NFO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF389RUD	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF146NHS/	1126151	Mats Ljungman, UMichigan	5c7aee92d03bde55380395feaa9428e2		https://www.encodeproject.org/files/ENCFF389RUD/@@download/ENCFF389RUD.bed.gz				released	s3://encode-public/2022/12/21/8675cd51-baec-4a55-af2b-a522097e20c4/ENCFF389RUD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/8675cd51-baec-4a55-af2b-a522097e20c4/ENCFF389RUD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF149AOB	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF677OOT/	379615	Mats Ljungman, UMichigan	4fb1050325daae584a3a68e3bd74833b		https://www.encodeproject.org/files/ENCFF149AOB/@@download/ENCFF149AOB.bed.gz				released	s3://encode-public/2022/12/21/19ac5e59-98be-4a4b-9b82-1225041ab5e9/ENCFF149AOB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/19ac5e59-98be-4a4b-9b82-1225041ab5e9/ENCFF149AOB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF668HGH	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF519PRZ/	378528	Mats Ljungman, UMichigan	492e0073bd76b11ede9841927438893b		https://www.encodeproject.org/files/ENCFF668HGH/@@download/ENCFF668HGH.bed.gz				released	s3://encode-public/2022/12/21/24e488e7-e3f4-4799-ab01-025b69e9ac1d/ENCFF668HGH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/24e488e7-e3f4-4799-ab01-025b69e9ac1d/ENCFF668HGH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF904CMX	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF348VUR/	106953	Mats Ljungman, UMichigan	3d7d4259419274eb8e2cf98541b73f71		https://www.encodeproject.org/files/ENCFF904CMX/@@download/ENCFF904CMX.bed.gz				released	s3://encode-public/2022/12/21/3e2a2db1-f5df-4973-8505-f7d45309e9ea/ENCFF904CMX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/3e2a2db1-f5df-4973-8505-f7d45309e9ea/ENCFF904CMX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF247SSM	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF819UIP/	141083	Mats Ljungman, UMichigan	b76568abc1405d9a1100d9ed944099b9		https://www.encodeproject.org/files/ENCFF247SSM/@@download/ENCFF247SSM.bed.gz				released	s3://encode-public/2022/12/21/02c9d126-d2a6-400f-9248-09772a5cf30d/ENCFF247SSM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/02c9d126-d2a6-400f-9248-09772a5cf30d/ENCFF247SSM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF856SFO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF779YIE/	2503137	Mats Ljungman, UMichigan	1368c454e80aea3e24ffc689aa728d78		https://www.encodeproject.org/files/ENCFF856SFO/@@download/ENCFF856SFO.bed.gz				released	s3://encode-public/2022/12/21/19a72a09-7744-4844-b3ad-ed1d2c09ba24/ENCFF856SFO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/19a72a09-7744-4844-b3ad-ed1d2c09ba24/ENCFF856SFO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF346NKJ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF399SXY/	2657915	Mats Ljungman, UMichigan	428a0ec1bd54818c0b6d4d923ccff571		https://www.encodeproject.org/files/ENCFF346NKJ/@@download/ENCFF346NKJ.bed.gz				released	s3://encode-public/2022/12/21/89a79ff2-7e33-43af-8fd8-55b16052b934/ENCFF346NKJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/89a79ff2-7e33-43af-8fd8-55b16052b934/ENCFF346NKJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF292JPS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF779YIE/, /files/ENCFF399SXY/	2523325	Mats Ljungman, UMichigan	c9764bd363091c87622ed7125f9ed8dc		https://www.encodeproject.org/files/ENCFF292JPS/@@download/ENCFF292JPS.bed.gz				released	s3://encode-public/2022/12/22/831b05b2-c354-415f-a555-e012a3313010/ENCFF292JPS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/831b05b2-c354-415f-a555-e012a3313010/ENCFF292JPS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
